Customer Code,DaysPresent,Revenue
CAR0189,4138,5419035.5
CAR0190,4123,11628126.73
CAR0191,0,0
CAR0192,4090,11603277.39
CAR0198,0,0
CAR0203,3983,30568240.67
CAR0209,3886,1908318.23
CAR0212,0,0
CAR0216,3793,763619.91
CAR0223,3597,3934289
CAR0226,3494,23237477.49
CAR0243,3082,13757788.18
CAR0246,3006,9227.64
CAR0262,2831,3441184.56
CAR0268,2698,2069533.13
CAR0269,0,0
CAR0277,2539,25912761.62
CAR0278,0,0
CAR0286,2303,4062849.67
CAR0288,2229,35878837.8
CAR0293,2110,7353530.72
CAR0294,0,0
CAR0304,1920,108207.02
CAR0308,0,0
CAR0320,0,0
CAR0322,1643,380292.94
CAR0323,1632,6747507.23
CAR0325,1606,6583342.74
CAR0326,1602,311972.84
CAR0329,1581,377282.82
CAR0330,1570,27608.11
CAR0331,1554,53985.02
CAR0351,1406,4227414.99
CAR0352,1389,19318185.39
CAR0354,0,0
CAR0355,1361,12227846.22
CAR0356,1361,2751541.61
CAR0358,1350,4833477.72
CAR0360,1298,0
CAR0366,1167,201788.11
CAR0368,0,0
CAR0369,1091,3344497.6
CAR0370,1083,58637.32
CAR0372,1067,11602769.57
CAR0373,1058,60885.6
CAR0374,0,0
CAR0375,988,9055.44
CAR0377,979,7235926.81
CAR0379,910,7983446.67
CAR0382,902,7248248.4
CAR0387,0,0
CAR0388,813,201114.45
CAR0389,810,5997909.99
CAR0390,805,1928808.97
CAR0391,787,157603.42
CAR0393,755,1773063.49
CAR0394,723,20561496.6
CAR0395,722,636542.4
CAR0396,721,4717796.52
CAR0397,0,0
CAR0398,0,0
CAR0399,0,0
CAR0400,716,14525806.7
CAR0401,716,11703885.06
CAR0411,0,0
CAR0412,0,0
CAR0414,0,0
CAR0419,716,41629472.49
CAR0429,716,260314604.1
CAR0434,0,0
CAR0436,0,0
CAR0440,700,272210.46
CAR0441,695,25417.6
CAR0443,640,29137.94
CAR0444,638,7079877.17
CAR0445,635,603206.33
CAR0446,0,0
CAR0447,626,2806028.99
CAR0448,626,9420719.35
CAR0449,0,0
CAR0451,617,1114.92
CAR0453,605,4136957.79
CAR0456,0,0
CAR0457,570,72705
CAR0458,567,88406.85
CAR0459,558,99283.53
CAR0461,549,2249474.09
CAR0462,0,0
CAR0463,539,442979.99
CAR0465,534,877577.74
CAR0466,504,144206.48
CAR0467,0,0
CAR0468,0,0
CAR0469,481,14689.72
CAR0470,0,0
CAR0471,477,2042041.49
CAR0472,475,7853269.63
CAR0474,464,9614.3
CAR0476,446,0
CAR0477,0,0
CAR0479,0,0
CAR0481,0,0
CAR0482,0,0
CAR0483,414,13897393.08
CAR0484,0,0
CAR0486,0,0
CAR0487,384,514761.74
CAR0488,364,5532236.62
CAR0489,353,644573.97
CAR0490,324,7535584.69
CAR0491,318,5761038.19
CAR0492,0,0
CAR0493,0,0
CAR0495,303,1057461.1
CAR0496,300,454389.16
CAR0497,295,1839253.26
CAR0498,295,205721.24
CAR0499,0,0
CAR0500,285,1000030.26
CAR0503,276,3845397.22
CAR0505,273,55306.32
CAR0506,264,1421803.2
CAR0507,0,0
CAR0509,0,0
CAR0510,251,675129.54
CAR0511,244,411968.61
CAR0512,0,0
CAR0513,240,438052.96
CAR0514,0,0
CAR0515,0,0
CAR0516,0,0
CAR0517,208,950590.12
CAR0518,206,1226550.26
CAR0519,202,382526.27
CAR0520,195,2526536.26
CAR0521,0,0
CAR0524,175,1575886.24
CAR0526,152,7585476.26
CAR0527,140,149754.95
CAR0528,138,548100.06
CAR0530,114,480198.12
CAS0008,4291,496466.56
CAS0015,794,6346513.39
CAS0037,4291,10993323.36
CAS0056,4291,659857.13
CAS0072,4291,274203216.7
CAS0087,0,0
CAS0103,4291,25652414.43
CAS0109,4291,5443254.47
CAS0111,4291,4709804.44
CAS0125,4291,59336951.77
CAS0127,0,0
CAS0130,4291,18217916.74
CAS0131,4291,9547905.78
CAS0145,0,0
CAS0158,4291,932070.36
CAS0163,4290,14372469.86
CAS0168,4291,2469949.73
CAS0178,4291,614759.45
CAS0195,4291,7150358.71
CAS0202,4291,720477.42
CAS0204,0,0
CAS0206,4291,15546844.14
CAS0209,4291,4496028.63
CAS0211,4291,3342565.14
CAS0217,4201,4134706.3
CAS0218,4168,4059072.17
CAS0220,4166,28988486.57
CAS0223,0,0
CAS0230,4013,3612868.18
CAS0231,4013,95948.68
CAS0236,3899,16283195.24
CAS0242,3767,1067583.09
CAS0245,3729,17211842.79
CAS0248,3591,45950973.59
CAS0250,3549,1368441.48
CAS0251,3528,0
CAS0253,0,0
CAS0256,3457,4432967.25
CAS0257,3438,1038741.84
CAS0258,3438,1067227.11
CAS0264,3324,46355.92
CAS0265,3275,6490596.76
CAS0267,3223,19006552.87
CAS0272,3132,6164764.17
CAS0274,3107,23623079.15
CAS0276,3031,0
CAS0279,2983,16683734.14
CAS0283,2899,234873.88
CAS0286,0,0
CAS0289,2684,1870958.42
CAS0290,2683,1386476.82
CAS0292,0,0
CAS0295,2591,4598306.65
CAS0296,0,0
CAS0305,2339,4551931.72
CAS0308,2271,26788.16
CAS0310,0,0
CAS0311,2247,277027.14
CAS0314,0,0
CAS0315,2171,690906.84
CAS0320,1959,28510.22
CAS0321,1955,961440.11
CAS0326,1851,202704.08
CAS0327,1809,10839314.38
CAS0328,1800,33887909.99
CAS0329,1791,86983426.36
CAS0330,1755,4852632.86
CAS0333,1732,2052305.53
CAS0336,1727,3778952.37
CAS0339,1692,12868059.24
CAS0343,1647,5787355.62
CAS0344,1632,41382588.95
CAS0347,1539,154634.78
CAS0350,1457,348
CAS0358,0,0
CAS0359,1399,11403.3
CAS0363,1364,4976526.34
CAS0364,1346,93545.02
CAS0367,1289,7614573.25
CAS0369,1280,704924.54
CAS0370,1269,17853253.24
CAS0371,0,0
CAS0373,1224,2733456.12
CAS0374,0,0
CAS0377,1126,894143.35
CAS0378,1099,297344.78
CAS0379,1085,131101.62
CAS0381,0,0
CAS0382,0,0
CAS0384,1064,738149.32
CAS0385,1023,6917573.6
CAS0386,1020,107077.76
CAS0387,1008,34715691.3
CAS0389,969,472290.51
CAS0390,967,1240230.78
CAS0391,0,0
CAS0392,0,0
CAS0395,902,1480208.7
CAS0396,896,0
CAS0397,861,0
CAS0398,0,0
CAS0399,831,49138.42
CAS0400,0,0
CAS0401,784,89801.76
CAS0402,771,8395598.58
CAS0403,765,25937.6
CAS0404,0,0
CAS0408,716,8522676.07
CAS0409,710,6720.08
CAS0414,716,4100132.94
CAS0417,710,4325.46
CAS0418,716,1425274.58
CAS0421,0,0
CAS0422,716,76988.96
CAS0429,0,0
CAS0430,0,0
CAS0431,716,4163372.24
CAS0432,716,205457555.9
CAS0433,716,1488565.51
CAS0434,716,12429474.65
CAS0444,709,3805627.8
CAS0447,0,0
CAS0452,708,72989.76
CAS0454,702,17083134.1
CAS0455,698,413567.22
CAS0460,630,10090030.06
CAS0462,602,6281.36
CAS0463,598,1099120.35
CAS0464,0,0
CAS0465,573,7277.94
CAS0466,567,0
CAS0468,533,123662.58
CAS0471,510,12864126.66
CAS0472,504,4208355.72
CAS0473,499,64025
CAS0474,485,1984499.25
CAS0475,476,1287249.98
CAS0477,469,26993843.58
CAS0478,434,315516.86
CAS0479,419,11699279.88
CAS0480,418,152346.46
CAS0482,397,5858962.58
CAS0483,388,10399571.33
CAS0484,0,0
CAS0485,0,0
CAS0486,0,0
CAS0487,328,3509604.86
CAS0488,310,23246.68
CAS0490,299,1010614.54
CAS0491,297,4209087.08
CAS0492,295,14288971.01
CAS0494,0,0
CAS0495,0,0
CAS0497,273,98963.28
CAS0498,266,5473839.03
CAS0499,258,166938.2
CAS0500,237,644524.86
CAS0501,234,8319544.43
CAS0502,232,437218.92
CAS0503,231,312380.99
CAS0504,218,4183904.52
CAS0505,0,0
CAS0506,204,1367408.78
CAS0507,0,0
CAS0510,170,380590.35
CAS0511,141,2515947.32
CAS0512,141,193494.06
CAS0513,127,396600.66
CAS0514,127,39449.84
CAS0516,0,0
CAS0517,115,1082781.9
CAT0004,0,0
CAT0019,0,0
CAT0039,0,0
CAT0040,4088,4279221.89
CAT0047,3092,31176627.72
CAT0048,2935,3935670.18
CAT0050,2885,892874.65
CAT0051,2821,11905263.66
CAT0053,0,0
CAT0056,2143,16410613.38
CAT0063,1443,92999179.85
CAT0065,1326,2722617.29
CAT0072,1011,1948319.97
CAT0073,981,76905.79
CAT0076,839,1173844.32
CAT0077,0,0
CAT0085,0,0
CAT0087,689,445968.94
CAT0089,581,248541.6
CAT0090,569,3618.56
CAT0091,534,513916.51
CAT0092,0,0
CAT0093,0,0
CAT0094,504,79540.04
CAT0095,440,443538.96
CAT0096,440,810939.3
CAT0098,414,97556.8
CAT0099,0,0
CAT0100,356,1571298.5
CAT0101,346,648087.76
CAT0102,329,1458918.5
CAT0103,328,2149271.36
CAT0104,324,473583.91
CAT0105,295,411826.29
CAT0106,281,463368.57
CAT0107,240,2265306.73
CAT0108,240,1021975.04
CAT0109,188,61452.6
CAT0110,183,130610.92
CAU0005,1099,23783489.02
CAU0007,1094,41983.92
CAU0023,0,0
CAU0028,0,0
CAU0032,756,14434154.11
CAU0033,716,7316719.82
CAU0039,0,0
CAU0040,353,1357830.72
CAU0042,218,896608.52
CAV0003,4291,281636992.7
CAV0030,4291,1840513.74
CAV0034,4291,86250.71
CAV0049,3793,59648743.26
CAV0056,3275,1206511.84
CAV0064,2614,60196458.76
CAV0069,2058,834910.23
CAV0070,0,0
CAV0080,1480,1146508.14
CAV0082,1207,3951905.02
CAV0083,1191,8033765.56
CAV0084,1156,20389097.63
CAV0085,1027,575274.5
CAV0086,960,6930405.05
CAV0098,1245,8178577.68
CAV0102,763,59452727.29
CAV0108,710,7259.2
CAV0109,716,1473567.32
CAV0110,710,72207.02
CAV0111,710,52313.84
CAV0113,707,42940022.4
CAV0114,0,0
CAV0115,608,579130.7
CAV0116,521,20360.34
CAV0120,424,16648.65
CAV0121,360,973634.2
CAV0122,353,910398.16
CAV0123,0,0
CAV0125,303,693426.02
CAV0126,288,22727151.73
CAV0127,0,0
CAV0128,236,5095889.77
CAV0132,111,1672694.16
CAV0133,85,150000.99
CAW0007,2325,7027624.59
CAW0008,2166,3091471.58
CAW0009,1666,361024
CAW0013,953,29655.76
CAW0014,934,13216784.3
CAW0016,833,3016380.12
CAW0017,337,1621142.43
CAX0005,0,0
CAY0005,0,0
CAY0006,3488,445112.08
CAY0009,0,0
CAY0010,2882,22923157.83
CAY0012,1757,17072647.84
CAY0014,0,0
CAY0016,716,3388247.98
CAY0019,0,0
CAY0021,666,18255425.59
CAY0022,540,17240570.86
CAY0023,0,0
CAY0024,0,0
CAY0025,292,2065802.48
CAY0026,173,722586.03
CAY0027,169,860150.88
CAZ0006,2434,7649727.74
CAZ0008,1906,28209580.59
CAZ0010,710,1800
CAZ0012,0,0
CAZ0015,366,406330.54
CAZ0020,638,6759576.13
CAZ0021,596,3034957.1
CAZ0022,0,0
CAZ0023,0,0
CBA0005,0,0
CBA0008,0,0
CBA0009,4291,40180153.34
CBA0017,4291,31628685.21
CBA0018,4291,38834153.74
CBA0021,4291,11101949.34
CBA0022,839,4316316.89
CBA0027,0,0
CBA0031,0,0
CBA0037,952,692673.79
CBA0052,4291,5539255.62
CBA0053,4291,3672357.59
CBA0067,4291,3933824.08
CBA0078,4291,161597.46
CBA0085,4291,0
CBA0094,4291,3478203.55
CBA0097,4291,5828963.7
CBA0107,4291,677332.02
CBA0110,0,0
CBA0115,4291,21817995.95
CBA0133,4291,6383571.66
CBA0138,4291,25165148.05
CBA0141,4291,25860.2
CBA0150,4291,32810525.92
CBA0153,0,0
CBA0172,4290,23310917.9
CBA0178,4291,2108851.26
CBA0190,4291,5084429.59
CBA0194,4291,2747528.46
CBA0253,4136,3669901.66
CBA0256,4107,4533007.34
CBA0260,0,0
CBA0525,0,0
CBA0526,4059,153991.48
CBA0532,0,0
CBA0541,3928,13070570.36
CBA0542,3922,1098281.21
CBA0543,3921,25369480.01
CBA0545,3886,61970463.76
CBA0547,3825,11361517.59
CBA0551,0,0
CBA0559,3563,11545431.13
CBA0572,3192,3094421.36
CBA0576,3139,4469424.24
CBA0577,3103,1943855.05
CBA0581,0,0
CBA0582,2925,26973752.14
CBA0585,2894,21351320.13
CBA0589,2887,9538792
CBA0592,2823,420266.59
CBA0593,2813,1180269.2
CBA0597,2619,13111361.24
CBA0599,2611,6130603.69
CBA0600,2610,885985.03
CBA0608,0,0
CBA0610,2488,0
CBA0614,2455,605962.44
CBA0615,2430,1085295.88
CBA0619,0,0
CBA0620,2396,30343464.41
CBA0622,2331,858648.43
CBA0627,2151,4009186.29
CBA0628,2138,2668434.94
CBA0630,2098,7008972.1
CBA0635,0,0
CBA0636,2047,12368864.01
CBA0637,2030,7434994.95
CBA0640,1968,6922880.25
CBA0642,1966,27430894.86
CBA0646,1954,9841334.58
CBA0651,1879,500297.96
CBA0655,1861,23011771.95
CBA0657,1820,205946.32
CBA0659,1804,5528929.1
CBA0662,1755,11660335.29
CBA0663,1743,370157.57
CBA0664,0,0
CBA0665,0,0
CBA0666,1724,1927892.57
CBA0669,1697,22367693.23
CBA0670,1693,449850.65
CBA0673,0,0
CBA0674,1644,4190137.51
CBA0675,0,0
CBA0677,1611,0
CBA0680,1571,1512442.18
CBA0682,1562,14626987.94
CBA0683,1547,1317653.89
CBA0685,1518,1310502.64
CBA0689,0,0
CBA0690,0,0
CBA0692,1456,795884.66
CBA0695,0,0
CBA0696,1419,75062.34
CBA0697,1400,1398133.3
CBA0698,1375,1247736.04
CBA0699,1372,13541497.14
CBA0703,0,0
CBA0706,0,0
CBA0707,1329,4366557.64
CBA0710,1276,1228761.97
CBA0713,1265,2467495.95
CBA0716,1190,807650.1
CBA0717,1186,5868228.58
CBA0718,1183,1411874.7
CBA0719,1182,3548113.17
CBA0721,1177,8571978.64
CBA0722,0,0
CBA0724,1137,2849732.55
CBA0725,1136,19865156.92
CBA0726,1135,3744627.68
CBA0727,1133,151306.78
CBA0728,1086,2783396.51
CBA0729,1073,599083.9
CBA0730,1072,25704837.3
CBA0732,1056,5751408.94
CBA0733,0,0
CBA0735,0,0
CBA0738,0,0
CBA0739,0,0
CBA0740,946,295172.94
CBA0741,0,0
CBA0742,903,6198454.7
CBA0743,902,902921.19
CBA0746,884,2069109.57
CBA0747,0,0
CBA0751,875,4226412.49
CBA0752,869,3321986.93
CBA0753,846,57273068.92
CBA0757,810,1156201.86
CBA0759,807,646328.74
CBA0760,790,40079.6
CBA0762,787,3623031.95
CBA0763,786,2039784.28
CBA0764,785,2032260.18
CBA0765,782,1607455.49
CBA0766,769,4898.24
CBA0767,758,3552.66
CBA0770,735,10632907.16
CBA0771,731,4363434.58
CBA0773,709,156507.58
CBA0779,0,0
CBA0780,709,804423.36
CBA0784,696,1652844.59
CBA0786,633,343599.33
CBA0787,628,5773341.94
CBA0788,610,1059827.54
CBA0789,0,0
CBA0791,581,63114594.97
CBA0792,580,1168340.76
CBA0793,577,69372.88
CBA0794,577,0
CBA0795,577,400014.06
CBA0796,577,245681.39
CBA0797,577,420197.33
CBA0798,577,120934.7
CBA0799,577,212540.48
CBA0800,577,301532.79
CBA0801,577,102751.69
CBA0802,577,33826.24
CBA0808,570,57863.38
CBA0809,570,120935.56
CBA0810,570,451673.32
CBA0817,570,64155.76
CBA0819,570,307549.92
CBA0820,570,74488.08
CBA0825,553,3807431.25
CBA0826,540,337947.84
CBA0827,533,47193.26
CBA0828,514,6642927.04
CBA0829,511,1211536.4
CBA0830,507,2523529.55
CBA0831,505,31683143.43
CBA0832,0,0
CBA0834,483,175774.1
CBA0835,475,3572818.73
CBA0836,469,503485.82
CBA0837,467,3484886.78
CBA0839,0,0
CBA0840,0,0
CBA0841,442,2561096.57
CBA0842,442,4258264.1
CBA0843,432,2753487.77
CBA0844,0,0
CBA0845,418,493721.92
CBA0846,413,7841830.42
CBA0847,397,13946673.41
CBA0848,357,5448813.11
CBA0849,0,0
CBA0851,331,4378327.59
CBA0852,324,1771757.49
CBA0853,302,1472334.38
CBA0854,301,3066529.84
CBA0855,290,134953.42
CBA0856,287,518767.07
CBA0857,268,804116.62
CBA0858,264,232337.26
CBA0860,255,611013.32
CBA0861,247,18567393.69
CBA0862,245,1165410.37
CBA0863,234,866818.92
CBA0865,205,543612.29
CBA0866,205,583434.32
CBA0867,204,924598.25
CBA0868,180,922208.66
CBA0869,178,2758954.24
CBA0870,167,168848.46
CBA0871,164,1177807.83
CBA0872,156,1137076.58
CBA0873,139,199987.36
CBA0874,0,0
CBA2020,0,0
CBA2021,811,573698.73
CBA2070,2710,2935579.3
CBA2074,1815,2777193.09
CBA2090,716,399440.76
CBA2096,716,7515031.6
CBA2097,0,0
CBA2102,716,333300.72
CBA2103,716,14411829.24
CBA2105,0,0
CBA2109,716,496703.96
CBA2110,716,27464080.2
CBA2111,716,25095222.44
CBA2112,0,0
CBA2113,710,35763.34
CBA2115,0,0
CBA2117,716,8858584.67
CBA2120,0,0
CBA2121,716,72617010.39
CBA2127,716,21156087.33
CBA2129,716,1634598.08
CBA2131,710,37302.82
CBA2132,710,13410.96
CBA2134,710,34499.38
CBA2136,716,12122373.22
CBA2137,702,4452884.9
CBA2140,623,31412.62
CBA2141,623,45108.7
CBA2143,590,11026196.82
CBA2144,0,0
CBA2145,0,0
CBA2147,444,13960415.28
CBA2148,435,3577.14
CBA2149,421,12496891.86
CBA2150,398,2459418.58
CBA2151,393,5787.72
CBA2153,350,7016.92
CBA2154,308,28161.83
CBA2157,268,1217217.06
CBA2159,219,238418.12
CBA2160,201,618739.28
CBA2162,184,3038.98
CBB0005,903,33590.64
CBB0007,4291,2596472.02
CBD0003,1184,5919717.93
CBD0008,2093,236514.32
CBD0010,602,2027958.85
CBE0004,0,0
CBE0005,0,0
CBE0014,0,0
CBE0015,4291,52862760.06
CBE0023,4291,18592567.7
CBE0024,4291,341277863.4
CBE0040,4290,508581.73
CBE0045,4200,46157091.17
CBE0048,3990,24087043.35
CBE0049,3976,1412821.7
CBE0053,0,0
CBE0055,0,0
CBE0056,3278,27801166.2
CBE0119,2883,144261203.7
CBE0136,0,0
CBE0147,2003,11099980.46
CBE0152,0,0
CBE0154,0,0
CBE0171,1212,466486.15
CBE0174,974,5114890.58
CBE0176,940,89603.28
CBE0178,864,1351446.8
CBE0179,0,0
CBE0181,765,3508060.8
CBE0182,0,0
CBE0185,0,0
CBE0188,0,0
CBE0193,716,2124709.28
CBE0194,709,16224749.14
CBE0196,695,30876.36
CBE0200,0,0
CBE0201,609,35942935.14
CBE0202,598,1267402.61
CBE0205,527,0
CBE0206,511,568773.77
CBE0207,503,0
CBE0208,483,26678580.59
CBE0209,464,8390.72
CBE0210,423,2908009.15
CBE0211,0,0
CBE0212,342,3714.6
CBE0213,0,0
CBE0214,302,3261888.06
CBE0215,0,0
CBE0216,0,0
CBE0217,279,7222307.62
CBE0218,253,109114.5
CBE0220,211,482682
CBE0221,187,174873.13
CBE0222,178,1246371.46
CBE0223,177,681618.6
CBF0001,2138,1491036.47
CBF0002,434,4649331.84
CBG0001,4291,425424110.7
CBG0002,4290,56496.72
CBG0011,962,121332120.5
CBG0012,0,0
CBH0003,4291,1661854.28
CBH0007,4291,1087045.41
CBH0014,4291,263039.32
CBH0019,4291,16760419.16
CBH0022,0,0
CBH0031,4291,132119562.2
CBH0036,4291,224775126.7
CBH0038,4291,2618500.49
CBH0081,4291,18772463.63
CBH0103,4291,60895102.04
CBH0110,4291,217753.12
CBH0112,4291,158914.32
CBH0123,0,0
CBH0128,4291,20089214.32
CBH0154,4291,162872295
CBH0171,4291,59483894.97
CBH0177,4291,15404079.24
CBH0180,4291,560640.3
CBH0192,4291,566706704.6
CBH0196,4291,16702464.12
CBH0199,4291,38038881.52
CBH0227,4291,4166279.4
CBH0237,0,0
CBH0241,4291,659583.05
CBH0246,4265,3297306.03
CBH0257,4146,109355275.6
CBH0260,0,0
CBH0263,4090,53325237.72
CBH0266,4045,9672655.19
CBH0267,4009,799608.08
CBH0269,3984,19882509.97
CBH0273,3956,6049329.37
CBH0282,3902,8684341.83
CBH0293,3787,15223271.7
CBH0295,3773,12435928.58
CBH0296,3704,4098600.65
CBH0299,0,0
CBH0310,3466,640694.6
CBH0314,3401,5151264.36
CBH0319,3246,8102395.51
CBH0320,3244,7554615.1
CBH0323,3158,40607350.32
CBH0326,3135,7169453.99
CBH0328,0,0
CBH0335,2914,747549.29
CBH0338,2882,148191.48
CBH0340,2864,689523.88
CBH0345,2768,23318331.2
CBH0437,2691,61503342.02
CBH0441,0,0
CBH0446,2529,15615625.07
CBH0448,2518,6460835.6
CBH0450,0,0
CBH0451,2455,24671330.98
CBH0459,2334,3773004.01
CBH0466,2214,0
CBH0467,2185,9194.85
CBH0468,2181,118099.6
CBH0469,2180,14278635.72
CBH0470,2179,4116.92
CBH0475,0,0
CBH0479,2110,15433858.47
CBH0481,2094,22129617.4
CBH0482,2091,1322481.46
CBH0483,2075,119562.71
CBH0484,1998,6331037.96
CBH0487,0,0
CBH0488,0,0
CBH0489,1889,18141863.41
CBH0490,0,0
CBH0491,1828,10504444.91
CBH0492,0,0
CBH0494,1785,15285835.81
CBH0496,1776,1632310.24
CBH0498,1755,339412.02
CBH0500,0,0
CBH0501,1743,1084289.96
CBH0502,1731,90763.48
CBH0504,1695,775381.74
CBH0507,1665,25651925.34
CBH0508,1662,1413453.4
CBH0511,0,0
CBH0512,1591,1870557.56
CBH0519,0,0
CBH0520,1499,46853.58
CBH0521,1491,12702145.82
CBH0524,1431,7664615.96
CBH0526,1400,26755296.5
CBH0536,1424,25908972.28
CBH0541,0,0
CBH0546,1408,31782958.6
CBH0548,1381,835308.92
CBH0549,0,0
CBH0552,0,0
CBH0553,1346,10968080.94
CBH0554,1346,1922305.93
CBH0555,1344,10849996.19
CBH0556,1338,6284897.6
CBH0559,1311,3508350.62
CBH0560,1308,837920.57
CBH0561,1273,915337.12
CBH0562,1258,0
CBH0563,1240,85963935.47
CBH0564,1238,131134.78
CBH0565,1235,711911.35
CBH0566,0,0
CBH0570,1174,568035.17
CBH0572,1158,14703165.87
CBH0573,1134,3919032.9
CBH0574,0,0
CBH0575,1126,3043580.13
CBH0576,1083,529243.19
CBH0577,1067,551536.48
CBH0578,0,0
CBH0580,1052,2600853.42
CBH0581,1051,5898177.65
CBH0582,1049,501956.48
CBH0585,1002,3651425.3
CBH0586,994,453828.74
CBH0587,979,64645415.36
CBH0588,961,1435524.67
CBH0589,940,36696.1
CBH0591,915,5462568.25
CBH0592,910,3035876.26
CBH0593,902,4609192.46
CBH0594,902,4155906.18
CBH0595,897,1505367.94
CBH0596,891,161301.6
CBH0597,889,1233229.62
CBH0598,878,606268.53
CBH0599,0,0
CBH0601,0,0
CBH0602,841,3175399.55
CBH0606,833,629248.24
CBH0607,808,1037552.39
CBH0608,805,2855722.21
CBH0609,0,0
CBH0610,0,0
CBH0611,757,5359818.35
CBH0612,752,3470789.66
CBH0613,752,6367206.36
CBH0614,735,310956.44
CBH0615,735,86451651.07
CBH0616,715,288956.98
CBH0617,714,268172.5
CBH0619,710,24232.44
CBH0623,710,5071.86
CBH0624,710,6553.18
CBH0629,707,7635930.36
CBH0634,0,0
CBH0635,707,3013152.3
CBH0636,0,0
CBH0645,707,41112893.32
CBH0646,0,0
CBH0653,0,0
CBH0654,707,6580793.5
CBH0655,707,861686.96
CBH0656,707,1607668.56
CBH0659,707,7169882.4
CBH0662,703,61388.94
CBH0664,693,12483656.21
CBH0665,687,46123.2
CBH0666,674,6007705.04
CBH0667,671,7494287.16
CBH0668,635,2480437.81
CBH0669,0,0
CBH0671,618,8001
CBH0672,601,19967020.67
CBH0673,589,13472559.57
CBH0676,0,0
CBH0677,573,875
CBH0678,569,5996168.85
CBH0679,0,0
CBH0680,559,884407.09
CBH0681,554,1199663.83
CBH0682,0,0
CBH0683,539,7182268.61
CBH0684,533,1698143.86
CBH0685,531,10321.59
CBH0686,519,982443.77
CBH0688,500,901304.82
CBH0689,497,2541398.24
CBH0691,482,546491.52
CBH0692,0,0
CBH0693,0,0
CBH0694,470,4440.3
CBH0695,451,958627.42
CBH0696,450,2236.72
CBH0697,444,23047826.05
CBH0698,0,0
CBH0699,442,6189229.84
CBH0700,441,2153601.68
CBH0701,0,0
CBH0702,0,0
CBH0703,415,2039350.12
CBH0704,392,2656329.8
CBH0705,0,0
CBH0706,0,0
CBH0708,373,7762150.61
CBH0709,360,10149.2
CBH0710,357,697343.34
CBH0711,342,520425.78
CBH0712,0,0
CBH0713,0,0
CBH0714,335,736444.44
CBH0715,332,920226
CBH0716,0,0
CBH0717,0,0
CBH0718,0,0
CBH0719,0,0
CBH0720,321,614518.78
CBH0721,318,3201080.26
CBH0722,304,735918.56
CBH0723,303,679699.04
CBH0724,303,838297.47
CBH0725,0,0
CBH0726,302,4828909.56
CBH0727,300,334338.59
CBH0728,300,277445.53
CBH0729,300,323449.36
CBH0730,299,2724336.83
CBH0731,295,63868.7
CBH0732,294,1379741.16
CBH0733,0,0
CBH0734,0,0
CBH0735,0,0
CBH0736,272,252673.44
CBH0737,272,271426.65
CBH0738,267,463185.98
CBH0739,267,2219077.84
CBH0740,266,2790874.4
CBH0742,255,1608824.96
CBH0743,241,282721.64
CBH0744,239,426138.98
CBH0745,0,0
CBH0746,234,9179785.2
CBH0747,0,0
CBH0748,233,877461.3
CBH0749,232,641128.06
CBH0751,223,525953.66
CBH0752,218,265897.64
CBH0753,213,867738.38
CBH0754,212,3379430.34
CBH0755,208,2546169.05
CBH0756,203,817398.23
CBH0757,196,5432537.86
CBH0758,192,816654.11
CBH0759,178,153437.06
CBH0760,170,399610.06
CBH0761,159,432683.04
CBH0762,153,180181.32
CBH0763,149,659108.55
CBH0764,147,282307.24
CBH0765,146,1094480.98
CBH0767,141,514961.92
CBH0769,136,639673.86
CBH0770,120,2538997.56
CBH0775,86,46265.39
CBH0O77,4291,69516868.59
CBH0O87,4291,0
CBH0O93,4290,5200188.09
CBH0O94,4290,5656521.31
CBH0O95,4290,874199.26
CBI0004,4291,60128029.8
CBI0011,4291,3115202
CBI0014,4291,43251116.72
CBI0018,4291,2157015.83
CBI0027,4291,16771456.25
CBI0262,4139,10958196.99
CBI0263,0,0
CBI0266,3988,424329.92
CBI0267,3915,6782876.28
CBI0358,2715,1527841.32
CBI0359,2683,22336872.53
CBI0361,2613,30283846.05
CBI0364,2498,12000.84
CBI0365,2460,1075193.36
CBI0366,2424,4849926.05
CBI0367,2399,4917693.65
CBI0374,1940,19848.68
CBI0377,1756,89202290.96
CBI0378,1632,3422320.03
CBI0380,1511,2653041.59
CBI0381,1429,6892607.97
CBI0398,1361,0
CBI0400,1330,11628706.87
CBI0401,0,0
CBI0402,1144,12800
CBI0403,1073,4045874.1
CBI0404,1058,3217292.63
CBI0405,1024,6657944.37
CBI0406,939,3988163
CBI0408,869,1770488.42
CBI0410,834,232960.02
CBI0411,759,38428427.9
CBI0413,0,0
CBI0415,0,0
CBI0417,0,0
CBI0418,0,0
CBI0419,0,0
CBI0425,710,2768.2
CBI0426,709,2304831.99
CBI0430,700,38835439.65
CBI0431,0,0
CBI0433,635,8403438.15
CBI0434,609,6762267.19
CBI0436,596,526511.38
CBI0437,596,27517.84
CBI0438,542,3084782.76
CBI0439,531,1137214.84
CBI0440,0,0
